"Country or Area","Year","Area","Sex","Language","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2016","Total","Male","Eastern Anmatyerr","Census - de jure - complete tabulation","Final figure, complete","2017","0","3"
"Australia","2016","Total","Male","Eastern Arrernte","Census - de jure - complete tabulation","Final figure, complete","2017","183","3"
"Australia","2016","Total","Male","Eastern European Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","89","3"
"Australia","2016","Total","Male","Fijian Hindustani","Census - de jure - complete tabulation","Final figure, complete","2017","1360","3"
"Australia","2016","Total","Male","Filipino","Census - de jure - complete tabulation","Final figure, complete","2017","29420","3"
"Australia","2016","Total","Male","Finnish and Related Languages, nec","Census - de jure - complete tabulation","Final figure, complete","2017","3","3"
"Australia","2016","Total","Male","Finnish and Related Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","7","3"
"Australia","2016","Total","Male","French Creole, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","1189","3"
"Australia","2016","Total","Male","Frisian","Census - de jure - complete tabulation","Final figure, complete","2017","25","3"
"Australia","2016","Total","Male","Fulfulde","Census - de jure - complete tabulation","Final figure, complete","2017","263","3"
"Australia","2016","Total","Male","Gaelic (Scotland)","Census - de jure - complete tabulation","Final figure, complete","2017","576","3"
"Australia","2016","Total","Male","Galpu","Census - de jure - complete tabulation","Final figure, complete","2017","41","3"
"Australia","2016","Total","Male","Gamilaraay","Census - de jure - complete tabulation","Final figure, complete","2017","52","3"
"Australia","2016","Total","Male","Ganalbingu","Census - de jure - complete tabulation","Final figure, complete","2017","23","3"
"Australia","2016","Total","Male","Garrwa","Census - de jure - complete tabulation","Final figure, complete","2017","65","3"
"Australia","2016","Total","Male","German and Related Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","13","3"
"Australia","2016","Total","Male","Girramay","Census - de jure - complete tabulation","Final figure, complete","2017","29","3"
"Australia","2016","Total","Male","Githabul","Census - de jure - complete tabulation","Final figure, complete","2017","0","3"
"Australia","2016","Total","Male","Gooniyandi","Census - de jure - complete tabulation","Final figure, complete","2017","74","3"
"Australia","2016","Total","Male","Gudanji","Census - de jure - complete tabulation","Final figure, complete","2017","49","3"
"Australia","2016","Total","Male","Gudjal","Census - de jure - complete tabulation","Final figure, complete","2017","0","3"
"Australia","2016","Total","Male","Gumatj","Census - de jure - complete tabulation","Final figure, complete","2017","63","3"
"Australia","2016","Total","Male","Gumbaynggir","Census - de jure - complete tabulation","Final figure, complete","2017","50","3"
"Australia","2016","Total","Male","Gundjeihmi","Census - de jure - complete tabulation","Final figure, complete","2017","12","3"
"Australia","2016","Total","Male","Gun-nartpa","Census - de jure - complete tabulation","Final figure, complete","2017","29","3"
"Australia","2016","Total","Male","Gupapuyngu","Census - de jure - complete tabulation","Final figure, complete","2017","73","3"
"Australia","2016","Total","Male","Gurindji","Census - de jure - complete tabulation","Final figure, complete","2017","199","3"
"Australia","2016","Total","Male","Gurindji Kriol","Census - de jure - complete tabulation","Final figure, complete","2017","3","3"
"Australia","2016","Total","Male","Gurr-goni","Census - de jure - complete tabulation","Final figure, complete","2017","22","3"
"Australia","2016","Total","Male","Guugu Yimidhirr","Census - de jure - complete tabulation","Final figure, complete","2017","385","3"
"Australia","2016","Total","Male","Harari","Census - de jure - complete tabulation","Final figure, complete","2017","282","3"
"Australia","2016","Total","Male","Hazaraghi","Census - de jure - complete tabulation","Final figure, complete","2017","15199","3"
"Australia","2016","Total","Male","Hmong","Census - de jure - complete tabulation","Final figure, complete","2017","1204","3"
"Australia","2016","Total","Male","Iberian Romance, nec","Census - de jure - complete tabulation","Final figure, complete","2017","9","3"
"Australia","2016","Total","Male","Iberian Romance, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","11","3"
"Australia","2016","Total","Male","Igbo","Census - de jure - complete tabulation","Final figure, complete","2017","1207","3"
"Australia","2016","Total","Male","IIokano","Census - de jure - complete tabulation","Final figure, complete","2017","232","3"
"Australia","2016","Total","Male","Ilonggo (Hiligaynon)","Census - de jure - complete tabulation","Final figure, complete","2017","270","3"
"Australia","2016","Total","Male","Indo-Aryan, nec","Census - de jure - complete tabulation","Final figure, complete","2017","390","3"
"Australia","2016","Total","Male","Indo-Aryan, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","721","3"
"Australia","2016","Total","Male","Iranic, nec","Census - de jure - complete tabulation","Final figure, complete","2017","8","3"
"Australia","2016","Total","Male","Iranic, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","513","3"
"Australia","2016","Total","Male","Iwaidja","Census - de jure - complete tabulation","Final figure, complete","2017","69","3"
"Australia","2016","Total","Male","Jaru","Census - de jure - complete tabulation","Final figure, complete","2017","100","3"
"Australia","2016","Total","Male","Jawoyn","Census - de jure - complete tabulation","Final figure, complete","2017","7","3"
"Australia","2016","Total","Male","Jingulu","Census - de jure - complete tabulation","Final figure, complete","2017","9","3"
"Australia","2016","Total","Male","Kalaw Kawaw Ya/Kalaw Lagaw Ya","Census - de jure - complete tabulation","Final figure, complete","2017","457","3"
"Australia","2016","Total","Male","Kanai","Census - de jure - complete tabulation","Final figure, complete","2017","0","3"
"Australia","2016","Total","Male","Karajarri","Census - de jure - complete tabulation","Final figure, complete","2017","17","3"
"Australia","2016","Total","Male","Kariyarra","Census - de jure - complete tabulation","Final figure, complete","2017","8","3"
"Australia","2016","Total","Male","Kartujarra","Census - de jure - complete tabulation","Final figure, complete","2017","6","3"
"Australia","2016","Total","Male","Kashmiri","Census - de jure - complete tabulation","Final figure, complete","2017","121","3"
"Australia","2016","Total","Male","Kaurna","Census - de jure - complete tabulation","Final figure, complete","2017","22","3"
"Australia","2016","Total","Male","Kayardild","Census - de jure - complete tabulation","Final figure, complete","2017","4","3"
"Australia","2016","Total","Male","Kaytetye","Census - de jure - complete tabulation","Final figure, complete","2017","70","3"
"Australia","2016","Total","Male","Keerray-Woorroong","Census - de jure - complete tabulation","Final figure, complete","2017","3","3"
"Australia","2016","Total","Male","Key Word Sign Australia","Census - de jure - complete tabulation","Final figure, complete","2017","116","3"
"Australia","2016","Total","Male","Kija","Census - de jure - complete tabulation","Final figure, complete","2017","88","3"
"Australia","2016","Total","Male","Kikuyu","Census - de jure - complete tabulation","Final figure, complete","2017","53","3"
"Australia","2016","Total","Male","Kimberley Area Languages, nec","Census - de jure - complete tabulation","Final figure, complete","2017","14","3"
"Australia","2016","Total","Male","Kinyarwanda (Rwanda)","Census - de jure - complete tabulation","Final figure, complete","2017","428","3"
"Australia","2016","Total","Male","Kirundi (Rundi)","Census - de jure - complete tabulation","Final figure, complete","2017","1487","3"
"Australia","2016","Total","Male","Kiwai","Census - de jure - complete tabulation","Final figure, complete","2017","20","3"
"Australia","2016","Total","Male","Koko-Bera","Census - de jure - complete tabulation","Final figure, complete","2017","4","3"
"Australia","2016","Total","Male","Kpelle","Census - de jure - complete tabulation","Final figure, complete","2017","12","3"
"Australia","2016","Total","Male","Krahn","Census - de jure - complete tabulation","Final figure, complete","2017","28","3"
"Australia","2016","Total","Male","Krio","Census - de jure - complete tabulation","Final figure, complete","2017","1161","3"
"Australia","2016","Total","Male","Kriol","Census - de jure - complete tabulation","Final figure, complete","2017","3502","3"
"Australia","2016","Total","Male","Kukatha","Census - de jure - complete tabulation","Final figure, complete","2017","4","3"
"Australia","2016","Total","Male","Kukatja","Census - de jure - complete tabulation","Final figure, complete","2017","65","3"
"Australia","2016","Total","Male","Kuku Yalanji","Census - de jure - complete tabulation","Final figure, complete","2017","145","3"
"Australia","2016","Total","Male","Kune","Census - de jure - complete tabulation","Final figure, complete","2017","81","3"
"Australia","2016","Total","Male","Kuninjku","Census - de jure - complete tabulation","Final figure, complete","2017","35","3"
"Australia","2016","Total","Male","Kunwinjku","Census - de jure - complete tabulation","Final figure, complete","2017","832","3"
